statement,label
Eighty-six is larger than sixty-nine.,1
Eighty-six is larger than seventy-one.,1
Eighty-six is larger than seventy-two.,1
Eighty-six is larger than seventy-three.,1
Eighty-six is larger than seventy-four.,1
Eighty-six is larger than seventy-five.,1
Eighty-six is larger than seventy-six.,1
Eighty-six is larger than seventy-seven.,1
Eighty-six is larger than seventy-eight.,1
Eighty-six is larger than seventy-nine.,1
Eighty-six is larger than eighty-one.,1
Eighty-six is larger than eighty-two.,1
Eighty-six is larger than eighty-three.,1
Eighty-six is larger than eighty-four.,1
Eighty-six is larger than eighty-five.,1
Eighty-six is larger than eighty-seven.,0
Eighty-six is larger than eighty-eight.,0
Eighty-six is larger than eighty-nine.,0
Eighty-six is larger than ninety-one.,0
Eighty-six is larger than ninety-two.,0
Eighty-six is larger than ninety-three.,0
Eighty-six is larger than ninety-four.,0
Eighty-six is larger than ninety-five.,0
Eighty-six is larger than ninety-six.,0
Eighty-six is larger than ninety-seven.,0
Eighty-six is larger than ninety-eight.,0
Eighty-six is larger than ninety-nine.,0
Eighty-seven is larger than fifty-one.,1
Eighty-seven is larger than fifty-two.,1
Eighty-seven is larger than fifty-three.,1
Eighty-seven is larger than fifty-four.,1
Eighty-seven is larger than fifty-five.,1
Eighty-seven is larger than fifty-six.,1
Eighty-seven is larger than fifty-seven.,1
Eighty-seven is larger than fifty-eight.,1
Eighty-seven is larger than fifty-nine.,1
Eighty-seven is larger than sixty-one.,1
Eighty-seven is larger than sixty-two.,1
Eighty-seven is larger than sixty-three.,1
Eighty-seven is larger than sixty-four.,1
Eighty-seven is larger than sixty-five.,1
Eighty-seven is larger than sixty-six.,1
Eighty-seven is larger than sixty-seven.,1
Eighty-seven is larger than sixty-eight.,1
Eighty-seven is larger than sixty-nine.,1
Eighty-seven is larger than seventy-one.,1
Eighty-seven is larger than seventy-two.,1
Eighty-seven is larger than seventy-three.,1
Eighty-seven is larger than seventy-four.,1
Eighty-seven is larger than seventy-five.,1
Eighty-seven is larger than seventy-six.,1
Eighty-seven is larger than seventy-seven.,1
Eighty-seven is larger than seventy-eight.,1
Eighty-seven is larger than seventy-nine.,1
Eighty-seven is larger than eighty-one.,1
Eighty-seven is larger than eighty-two.,1
Eighty-seven is larger than eighty-three.,1
Eighty-seven is larger than eighty-four.,1
Eighty-seven is larger than eighty-five.,1
Eighty-seven is larger than eighty-six.,1
Eighty-seven is larger than eighty-eight.,0
Eighty-seven is larger than eighty-nine.,0
Eighty-seven is larger than ninety-one.,0
Eighty-seven is larger than ninety-two.,0
Eighty-seven is larger than ninety-three.,0
Eighty-seven is larger than ninety-four.,0
Eighty-seven is larger than ninety-five.,0
Eighty-seven is larger than ninety-six.,0
Eighty-seven is larger than ninety-seven.,0
Eighty-seven is larger than ninety-eight.,0
Eighty-seven is larger than ninety-nine.,0
Eighty-eight is larger than fifty-one.,1
Eighty-eight is larger than fifty-two.,1
Eighty-eight is larger than fifty-three.,1
Eighty-eight is larger than fifty-four.,1
Eighty-eight is larger than fifty-five.,1
Eighty-eight is larger than fifty-six.,1
Eighty-eight is larger than fifty-seven.,1
Eighty-eight is larger than fifty-eight.,1
Eighty-eight is larger than fifty-nine.,1
Eighty-eight is larger than sixty-one.,1
Eighty-eight is larger than sixty-two.,1
Eighty-eight is larger than sixty-three.,1
Eighty-eight is larger than sixty-four.,1
Eighty-eight is larger than sixty-five.,1
Eighty-eight is larger than sixty-six.,1
Eighty-eight is larger than sixty-seven.,1
Eighty-eight is larger than sixty-eight.,1
Eighty-eight is larger than sixty-nine.,1
Eighty-eight is larger than seventy-one.,1
Eighty-eight is larger than seventy-two.,1
Eighty-eight is larger than seventy-three.,1
Eighty-eight is larger than seventy-four.,1
Eighty-eight is larger than seventy-five.,1
Eighty-eight is larger than seventy-six.,1
Eighty-eight is larger than seventy-seven.,1
Eighty-eight is larger than seventy-eight.,1
Eighty-eight is larger than seventy-nine.,1
Eighty-eight is larger than eighty-one.,1
Eighty-eight is larger than eighty-two.,1
Eighty-eight is larger than eighty-three.,1
Eighty-eight is larger than eighty-four.,1
Eighty-eight is larger than eighty-five.,1
Eighty-eight is larger than eighty-six.,1
Eighty-eight is larger than eighty-seven.,1
Eighty-eight is larger than eighty-nine.,0
Eighty-eight is larger than ninety-one.,0
Eighty-eight is larger than ninety-two.,0
Eighty-eight is larger than ninety-three.,0
Eighty-eight is larger than ninety-four.,0
Eighty-eight is larger than ninety-five.,0
Eighty-eight is larger than ninety-six.,0
Eighty-eight is larger than ninety-seven.,0
Eighty-eight is larger than ninety-eight.,0
Eighty-eight is larger than ninety-nine.,0
Eighty-nine is larger than fifty-one.,1
Eighty-nine is larger than fifty-two.,1
Eighty-nine is larger than fifty-three.,1
Eighty-nine is larger than fifty-four.,1
Eighty-nine is larger than fifty-five.,1
Eighty-nine is larger than fifty-six.,1
Eighty-nine is larger than fifty-seven.,1
Eighty-nine is larger than fifty-eight.,1
Eighty-nine is larger than fifty-nine.,1
Eighty-nine is larger than sixty-one.,1
Eighty-nine is larger than sixty-two.,1
Eighty-nine is larger than sixty-three.,1
Eighty-nine is larger than sixty-four.,1
Eighty-nine is larger than sixty-five.,1
Eighty-nine is larger than sixty-six.,1
Eighty-nine is larger than sixty-seven.,1
Eighty-nine is larger than sixty-eight.,1
Eighty-nine is larger than sixty-nine.,1
Eighty-nine is larger than seventy-one.,1
Eighty-nine is larger than seventy-two.,1
Eighty-nine is larger than seventy-three.,1
Eighty-nine is larger than seventy-four.,1
Eighty-nine is larger than seventy-five.,1
Eighty-nine is larger than seventy-six.,1
Eighty-nine is larger than seventy-seven.,1
Eighty-nine is larger than seventy-eight.,1
Eighty-nine is larger than seventy-nine.,1
Eighty-nine is larger than eighty-one.,1
Eighty-nine is larger than eighty-two.,1
Eighty-nine is larger than eighty-three.,1
Eighty-nine is larger than eighty-four.,1
Eighty-nine is larger than eighty-five.,1
Eighty-nine is larger than eighty-six.,1
Eighty-nine is larger than eighty-seven.,1
Eighty-nine is larger than eighty-eight.,1
Eighty-nine is larger than ninety-one.,0
Eighty-nine is larger than ninety-two.,0
Eighty-nine is larger than ninety-three.,0
Eighty-nine is larger than ninety-four.,0
Eighty-nine is larger than ninety-five.,0
Eighty-nine is larger than ninety-six.,0
Eighty-nine is larger than ninety-seven.,0
Eighty-nine is larger than ninety-eight.,0
Eighty-nine is larger than ninety-nine.,0
Ninety-one is larger than fifty-one.,1
Ninety-one is larger than fifty-two.,1
Ninety-one is larger than fifty-three.,1
Ninety-one is larger than fifty-four.,1
Ninety-one is larger than fifty-five.,1
Ninety-one is larger than fifty-six.,1
Ninety-one is larger than fifty-seven.,1
Ninety-one is larger than fifty-eight.,1
Ninety-one is larger than fifty-nine.,1
Ninety-one is larger than sixty-one.,1
Ninety-one is larger than sixty-two.,1
Ninety-one is larger than sixty-three.,1
Ninety-one is larger than sixty-four.,1
Ninety-one is larger than sixty-five.,1
Ninety-one is larger than sixty-six.,1
Ninety-one is larger than sixty-seven.,1
Ninety-one is larger than sixty-eight.,1
Ninety-one is larger than sixty-nine.,1
Ninety-one is larger than seventy-one.,1
Ninety-one is larger than seventy-two.,1
Ninety-one is larger than seventy-three.,1
Ninety-one is larger than seventy-four.,1
Ninety-one is larger than seventy-five.,1
Ninety-one is larger than seventy-six.,1
Ninety-one is larger than seventy-seven.,1
Ninety-one is larger than seventy-eight.,1
Ninety-one is larger than seventy-nine.,1
Ninety-one is larger than eighty-one.,1
Ninety-one is larger than eighty-two.,1
Ninety-one is larger than eighty-three.,1
Ninety-one is larger than eighty-four.,1
Ninety-one is larger than eighty-five.,1
Ninety-one is larger than eighty-six.,1
Ninety-one is larger than eighty-seven.,1
Ninety-one is larger than eighty-eight.,1
Ninety-one is larger than eighty-nine.,1
Ninety-one is larger than ninety-two.,0
Ninety-one is larger than ninety-three.,0
Ninety-one is larger than ninety-four.,0
Ninety-one is larger than ninety-five.,0
Ninety-one is larger than ninety-six.,0
Ninety-one is larger than ninety-seven.,0
Ninety-one is larger than ninety-eight.,0
Ninety-one is larger than ninety-nine.,0
Ninety-two is larger than fifty-one.,1
Ninety-two is larger than fifty-two.,1
Ninety-two is larger than fifty-three.,1
Ninety-two is larger than fifty-four.,1
Ninety-two is larger than fifty-five.,1
Ninety-two is larger than fifty-six.,1
Ninety-two is larger than fifty-seven.,1
Ninety-two is larger than fifty-eight.,1
Ninety-two is larger than fifty-nine.,1
Ninety-two is larger than sixty-one.,1
Ninety-two is larger than sixty-two.,1
Ninety-two is larger than sixty-three.,1
Ninety-two is larger than sixty-four.,1
Ninety-two is larger than sixty-five.,1
Ninety-two is larger than sixty-six.,1
Ninety-two is larger than sixty-seven.,1
Ninety-two is larger than sixty-eight.,1
Ninety-two is larger than sixty-nine.,1
Ninety-two is larger than seventy-one.,1
Ninety-two is larger than seventy-two.,1
Ninety-two is larger than seventy-three.,1
Ninety-two is larger than seventy-four.,1
Ninety-two is larger than seventy-five.,1
Ninety-two is larger than seventy-six.,1
Ninety-two is larger than seventy-seven.,1
Ninety-two is larger than seventy-eight.,1
Ninety-two is larger than seventy-nine.,1
Ninety-two is larger than eighty-one.,1
Ninety-two is larger than eighty-two.,1
Ninety-two is larger than eighty-three.,1
Ninety-two is larger than eighty-four.,1
Ninety-two is larger than eighty-five.,1
Ninety-two is larger than eighty-six.,1
Ninety-two is larger than eighty-seven.,1
Ninety-two is larger than eighty-eight.,1
Ninety-two is larger than eighty-nine.,1
Ninety-two is larger than ninety-one.,1
Ninety-two is larger than ninety-three.,0
Ninety-two is larger than ninety-four.,0
Ninety-two is larger than ninety-five.,0
Ninety-two is larger than ninety-six.,0
Ninety-two is larger than ninety-seven.,0
Ninety-two is larger than ninety-eight.,0
Ninety-two is larger than ninety-nine.,0
Ninety-three is larger than fifty-one.,1
Ninety-three is larger than fifty-two.,1
Ninety-three is larger than fifty-three.,1
Ninety-three is larger than fifty-four.,1
Ninety-three is larger than fifty-five.,1
Ninety-three is larger than fifty-six.,1
Ninety-three is larger than fifty-seven.,1
Ninety-three is larger than fifty-eight.,1
Ninety-three is larger than fifty-nine.,1
Ninety-three is larger than sixty-one.,1
Ninety-three is larger than sixty-two.,1
Ninety-three is larger than sixty-three.,1
Ninety-three is larger than sixty-four.,1
Ninety-three is larger than sixty-five.,1
Ninety-three is larger than sixty-six.,1
Ninety-three is larger than sixty-seven.,1
Ninety-three is larger than sixty-eight.,1
Ninety-three is larger than sixty-nine.,1
Ninety-three is larger than seventy-one.,1
Ninety-three is larger than seventy-two.,1
Ninety-three is larger than seventy-three.,1
Ninety-three is larger than seventy-four.,1
Ninety-three is larger than seventy-five.,1
Ninety-three is larger than seventy-six.,1
Ninety-three is larger than seventy-seven.,1
Ninety-three is larger than seventy-eight.,1
Ninety-three is larger than seventy-nine.,1
Ninety-three is larger than eighty-one.,1
Ninety-three is larger than eighty-two.,1
Ninety-three is larger than eighty-three.,1
Ninety-three is larger than eighty-four.,1
Ninety-three is larger than eighty-five.,1
Ninety-three is larger than eighty-six.,1
Ninety-three is larger than eighty-seven.,1
Ninety-three is larger than eighty-eight.,1
Ninety-three is larger than eighty-nine.,1
Ninety-three is larger than ninety-one.,1
Ninety-three is larger than ninety-two.,1
Ninety-three is larger than ninety-four.,0
Ninety-three is larger than ninety-five.,0
Ninety-three is larger than ninety-six.,0
Ninety-three is larger than ninety-seven.,0
Ninety-three is larger than ninety-eight.,0
Ninety-three is larger than ninety-nine.,0
Ninety-four is larger than fifty-one.,1
Ninety-four is larger than fifty-two.,1
Ninety-four is larger than fifty-three.,1
Ninety-four is larger than fifty-four.,1
Ninety-four is larger than fifty-five.,1
Ninety-four is larger than fifty-six.,1
Ninety-four is larger than fifty-seven.,1
Ninety-four is larger than fifty-eight.,1
Ninety-four is larger than fifty-nine.,1
Ninety-four is larger than sixty-one.,1
Ninety-four is larger than sixty-two.,1
Ninety-four is larger than sixty-three.,1
Ninety-four is larger than sixty-four.,1
Ninety-four is larger than sixty-five.,1
Ninety-four is larger than sixty-six.,1
Ninety-four is larger than sixty-seven.,1
Ninety-four is larger than sixty-eight.,1
Ninety-four is larger than sixty-nine.,1
Ninety-four is larger than seventy-one.,1
Ninety-four is larger than seventy-two.,1
Ninety-four is larger than seventy-three.,1
Ninety-four is larger than seventy-four.,1
Ninety-four is larger than seventy-five.,1
Ninety-four is larger than seventy-six.,1
Ninety-four is larger than seventy-seven.,1
Ninety-four is larger than seventy-eight.,1
Ninety-four is larger than seventy-nine.,1
Ninety-four is larger than eighty-one.,1
Ninety-four is larger than eighty-two.,1
Ninety-four is larger than eighty-three.,1
Ninety-four is larger than eighty-four.,1
Ninety-four is larger than eighty-five.,1
Ninety-four is larger than eighty-six.,1
Ninety-four is larger than eighty-seven.,1
Ninety-four is larger than eighty-eight.,1
Ninety-four is larger than eighty-nine.,1
Ninety-four is larger than ninety-one.,1
Ninety-four is larger than ninety-two.,1
Ninety-four is larger than ninety-three.,1
Ninety-four is larger than ninety-five.,0
Ninety-four is larger than ninety-six.,0
Ninety-four is larger than ninety-seven.,0
Ninety-four is larger than ninety-eight.,0
Ninety-four is larger than ninety-nine.,0
Ninety-five is larger than fifty-one.,1
Ninety-five is larger than fifty-two.,1
Ninety-five is larger than fifty-three.,1
Ninety-five is larger than fifty-four.,1
Ninety-five is larger than fifty-five.,1
Ninety-five is larger than fifty-six.,1
Ninety-five is larger than fifty-seven.,1
Ninety-five is larger than fifty-eight.,1
Ninety-five is larger than fifty-nine.,1
Ninety-five is larger than sixty-one.,1
Ninety-five is larger than sixty-two.,1
Ninety-five is larger than sixty-three.,1
Ninety-five is larger than sixty-four.,1
Ninety-five is larger than sixty-five.,1
Ninety-five is larger than sixty-six.,1
Ninety-five is larger than sixty-seven.,1
Ninety-five is larger than sixty-eight.,1
Ninety-five is larger than sixty-nine.,1
Ninety-five is larger than seventy-one.,1
Ninety-five is larger than seventy-two.,1
Ninety-five is larger than seventy-three.,1
Ninety-five is larger than seventy-four.,1
Ninety-five is larger than seventy-five.,1
Ninety-five is larger than seventy-six.,1
Ninety-five is larger than seventy-seven.,1
Ninety-five is larger than seventy-eight.,1
Ninety-five is larger than seventy-nine.,1
Ninety-five is larger than eighty-one.,1
Ninety-five is larger than eighty-two.,1
Ninety-five is larger than eighty-three.,1
Ninety-five is larger than eighty-four.,1
Ninety-five is larger than eighty-five.,1
Ninety-five is larger than eighty-six.,1
Ninety-five is larger than eighty-seven.,1
Ninety-five is larger than eighty-eight.,1
Ninety-five is larger than eighty-nine.,1
Ninety-five is larger than ninety-one.,1
Ninety-five is larger than ninety-two.,1
Ninety-five is larger than ninety-three.,1
Ninety-five is larger than ninety-four.,1
Ninety-five is larger than ninety-six.,0
Ninety-five is larger than ninety-seven.,0
Ninety-five is larger than ninety-eight.,0
Ninety-five is larger than ninety-nine.,0
Ninety-six is larger than fifty-one.,1
Ninety-six is larger than fifty-two.,1
Ninety-six is larger than fifty-three.,1
Ninety-six is larger than fifty-four.,1
Ninety-six is larger than fifty-five.,1
Ninety-six is larger than fifty-six.,1
Ninety-six is larger than fifty-seven.,1
Ninety-six is larger than fifty-eight.,1
Ninety-six is larger than fifty-nine.,1
Ninety-six is larger than sixty-one.,1
Ninety-six is larger than sixty-two.,1
Ninety-six is larger than sixty-three.,1
Ninety-six is larger than sixty-four.,1
Ninety-six is larger than sixty-five.,1
Ninety-six is larger than sixty-six.,1
Ninety-six is larger than sixty-seven.,1
Ninety-six is larger than sixty-eight.,1
Ninety-six is larger than sixty-nine.,1
Ninety-six is larger than seventy-one.,1
Ninety-six is larger than seventy-two.,1
Ninety-six is larger than seventy-three.,1
Ninety-six is larger than seventy-four.,1
Ninety-six is larger than seventy-five.,1
Ninety-six is larger than seventy-six.,1
Ninety-six is larger than seventy-seven.,1
Ninety-six is larger than seventy-eight.,1
Ninety-six is larger than seventy-nine.,1
Ninety-six is larger than eighty-one.,1
Ninety-six is larger than eighty-two.,1
Ninety-six is larger than eighty-three.,1
Ninety-six is larger than eighty-four.,1
Ninety-six is larger than eighty-five.,1
Ninety-six is larger than eighty-six.,1
Ninety-six is larger than eighty-seven.,1
Ninety-six is larger than eighty-eight.,1
Ninety-six is larger than eighty-nine.,1
Ninety-six is larger than ninety-one.,1
Ninety-six is larger than ninety-two.,1
Ninety-six is larger than ninety-three.,1
Ninety-six is larger than ninety-four.,1
Ninety-six is larger than ninety-five.,1
Ninety-six is larger than ninety-seven.,0
Ninety-six is larger than ninety-eight.,0
Ninety-six is larger than ninety-nine.,0
Ninety-seven is larger than fifty-one.,1
Ninety-seven is larger than fifty-two.,1
Ninety-seven is larger than fifty-three.,1
Ninety-seven is larger than fifty-four.,1
Ninety-seven is larger than fifty-five.,1
Ninety-seven is larger than fifty-six.,1
Ninety-seven is larger than fifty-seven.,1
Ninety-seven is larger than fifty-eight.,1
Ninety-seven is larger than fifty-nine.,1
Ninety-seven is larger than sixty-one.,1
Ninety-seven is larger than sixty-two.,1
Ninety-seven is larger than sixty-three.,1
Ninety-seven is larger than sixty-four.,1
Ninety-seven is larger than sixty-five.,1
Ninety-seven is larger than sixty-six.,1
Ninety-seven is larger than sixty-seven.,1
Ninety-seven is larger than sixty-eight.,1
Ninety-seven is larger than sixty-nine.,1
Ninety-seven is larger than seventy-one.,1
Ninety-seven is larger than seventy-two.,1
Ninety-seven is larger than seventy-three.,1
Ninety-seven is larger than seventy-four.,1
Ninety-seven is larger than seventy-five.,1
Ninety-seven is larger than seventy-six.,1
Ninety-seven is larger than seventy-seven.,1
Ninety-seven is larger than seventy-eight.,1
Ninety-seven is larger than seventy-nine.,1
Ninety-seven is larger than eighty-one.,1
Ninety-seven is larger than eighty-two.,1
Ninety-seven is larger than eighty-three.,1
Ninety-seven is larger than eighty-four.,1
Ninety-seven is larger than eighty-five.,1
Ninety-seven is larger than eighty-six.,1
Ninety-seven is larger than eighty-seven.,1
Ninety-seven is larger than eighty-eight.,1
Ninety-seven is larger than eighty-nine.,1
Ninety-seven is larger than ninety-one.,1
Ninety-seven is larger than ninety-two.,1
Ninety-seven is larger than ninety-three.,1
Ninety-seven is larger than ninety-four.,1
Ninety-seven is larger than ninety-five.,1
Ninety-seven is larger than ninety-six.,1
Ninety-seven is larger than ninety-eight.,0
Ninety-seven is larger than ninety-nine.,0
Ninety-eight is larger than fifty-one.,1
Ninety-eight is larger than fifty-two.,1
Ninety-eight is larger than fifty-three.,1
Ninety-eight is larger than fifty-four.,1
Ninety-eight is larger than fifty-five.,1
Ninety-eight is larger than fifty-six.,1
Ninety-eight is larger than fifty-seven.,1
Ninety-eight is larger than fifty-eight.,1
Ninety-eight is larger than fifty-nine.,1
Ninety-eight is larger than sixty-one.,1
Ninety-eight is larger than sixty-two.,1
Ninety-eight is larger than sixty-three.,1
Ninety-eight is larger than sixty-four.,1
Ninety-eight is larger than sixty-five.,1
Ninety-eight is larger than sixty-six.,1
Ninety-eight is larger than sixty-seven.,1
Ninety-eight is larger than sixty-eight.,1
Ninety-eight is larger than sixty-nine.,1
Ninety-eight is larger than seventy-one.,1
Ninety-eight is larger than seventy-two.,1
Ninety-eight is larger than seventy-three.,1
Ninety-eight is larger than seventy-four.,1
Ninety-eight is larger than seventy-five.,1
Ninety-eight is larger than seventy-six.,1
Ninety-eight is larger than seventy-seven.,1
Ninety-eight is larger than seventy-eight.,1
Ninety-eight is larger than seventy-nine.,1
Ninety-eight is larger than eighty-one.,1
Ninety-eight is larger than eighty-two.,1
Ninety-eight is larger than eighty-three.,1
Ninety-eight is larger than eighty-four.,1
Ninety-eight is larger than eighty-five.,1
Ninety-eight is larger than eighty-six.,1
Ninety-eight is larger than eighty-seven.,1
Ninety-eight is larger than eighty-eight.,1
Ninety-eight is larger than eighty-nine.,1
Ninety-eight is larger than ninety-one.,1
Ninety-eight is larger than ninety-two.,1
Ninety-eight is larger than ninety-three.,1
Ninety-eight is larger than ninety-four.,1
Ninety-eight is larger than ninety-five.,1
Ninety-eight is larger than ninety-six.,1
Ninety-eight is larger than ninety-seven.,1
Ninety-eight is larger than ninety-nine.,0
Ninety-nine is larger than fifty-one.,1
Ninety-nine is larger than fifty-two.,1
Ninety-nine is larger than fifty-three.,1
Ninety-nine is larger than fifty-four.,1
Ninety-nine is larger than fifty-five.,1
Ninety-nine is larger than fifty-six.,1
Ninety-nine is larger than fifty-seven.,1
Ninety-nine is larger than fifty-eight.,1
Ninety-nine is larger than fifty-nine.,1
Ninety-nine is larger than sixty-one.,1
Ninety-nine is larger than sixty-two.,1
Ninety-nine is larger than sixty-three.,1
Ninety-nine is larger than sixty-four.,1
Ninety-nine is larger than sixty-five.,1
Ninety-nine is larger than sixty-six.,1
Ninety-nine is larger than sixty-seven.,1
Ninety-nine is larger than sixty-eight.,1
Ninety-nine is larger than sixty-nine.,1
Ninety-nine is larger than seventy-one.,1
Ninety-nine is larger than seventy-two.,1
Ninety-nine is larger than seventy-three.,1
Ninety-nine is larger than seventy-four.,1
Ninety-nine is larger than seventy-five.,1
Ninety-nine is larger than seventy-six.,1
Ninety-nine is larger than seventy-seven.,1
Ninety-nine is larger than seventy-eight.,1
Ninety-nine is larger than seventy-nine.,1
Ninety-nine is larger than eighty-one.,1
Ninety-nine is larger than eighty-two.,1
Ninety-nine is larger than eighty-three.,1
Ninety-nine is larger than eighty-four.,1
Ninety-nine is larger than eighty-five.,1
Ninety-nine is larger than eighty-six.,1
Ninety-nine is larger than eighty-seven.,1
Ninety-nine is larger than eighty-eight.,1
Ninety-nine is larger than eighty-nine.,1
Ninety-nine is larger than ninety-one.,1
Ninety-nine is larger than ninety-two.,1
Ninety-nine is larger than ninety-three.,1
Ninety-nine is larger than ninety-four.,1
Ninety-nine is larger than ninety-five.,1
Ninety-nine is larger than ninety-six.,1
Ninety-nine is larger than ninety-seven.,1
Ninety-nine is larger than ninety-eight.,1
